,sqft_living,sqft_above,bathrooms,view,grade,price
12424,2000,2000,2.75,0,7,236000
12425,2810,2810,2.5,0,9,550000
12426,1780,980,2.0,0,7,680000
12427,2540,2540,2.5,0,9,630000
12428,2340,1170,2.0,1,7,560000
12429,1480,740,2.0,2,7,385000
12430,1358,1358,2.25,0,7,280000
12431,1750,1180,2.5,0,7,225000
12432,1830,1230,1.75,0,8,610000
12433,1170,800,2.0,0,7,592500
12434,3170,3170,2.75,0,10,750000
12435,1530,1530,1.0,0,7,164000
12436,1100,1100,1.0,0,7,320000
12437,2030,2030,2.5,0,8,544000
12438,1870,1320,1.75,0,8,344950
12439,3080,3080,2.5,0,10,539500
12440,2480,1600,1.75,0,7,420000
12441,910,910,1.0,0,6,305000
12442,810,810,1.0,0,6,229000
12443,3990,3990,3.5,0,11,1070000
12444,1430,1430,2.25,0,8,397500
12445,2190,2190,2.0,0,6,540000
12446,2290,2290,2.5,0,8,650000
12447,3020,2840,4.0,4,8,1900000
12448,2260,1890,1.75,2,9,649000
12449,2020,1620,2.0,0,7,287500
12450,2620,1310,2.75,2,8,815000
12451,2830,2830,2.5,0,10,795000
12452,1700,1200,1.75,0,8,502775
12453,1110,1110,1.0,0,6,222900
12454,2150,1450,3.0,0,8,399950
12455,2650,2650,2.5,0,9,728000
12456,3870,3870,3.5,0,10,850000
12457,2530,2530,2.75,0,8,525000
12458,1450,1450,1.0,0,7,257000
12459,2200,2200,2.5,0,8,433500
12460,1890,1290,1.75,0,7,314950
12461,1530,1100,1.75,0,7,500000
12462,1590,1590,1.5,0,7,300000
12463,2690,2690,2.5,0,8,645000
12464,990,990,1.0,0,7,222500
12465,1300,1080,1.75,0,7,275000
12466,1720,1720,1.5,0,8,498000
12467,2080,2080,1.75,0,7,800000
12468,1840,1840,2.5,0,8,297000
12469,4010,2560,3.5,3,9,625000
12470,3560,3560,2.5,0,9,770000
12471,1640,1540,2.25,0,8,517000
12472,530,530,1.0,0,5,238000
12473,1990,1140,1.0,0,7,234550
12474,1690,1160,2.25,1,7,230500
12475,2670,1620,2.5,0,7,585000
12476,1930,1450,1.75,0,7,733000
12477,810,810,1.0,0,7,357950
12478,1550,1050,1.75,0,7,530000
12479,2640,2640,2.5,0,8,377500
12480,2320,2320,2.5,0,7,475000
12481,2170,2170,1.75,0,7,399000
12482,2080,1040,2.0,0,7,660000
12483,2070,1080,2.25,0,7,400000
12484,800,800,1.0,0,7,440000
12485,2040,1270,2.25,0,8,366400
12486,2830,2830,2.5,0,9,627250
12487,1480,1100,1.75,0,6,375950
12488,1810,1280,2.25,0,7,162000
12489,1970,1970,2.75,0,8,780000
12490,2650,1520,2.5,0,8,705000
12491,2820,1820,2.5,2,9,450000
12492,1400,1000,2.75,0,7,311000
12493,1580,1580,2.5,0,8,485000
12494,1800,1800,2.5,0,8,485000
12495,3360,2640,3.75,0,8,725000
12496,1510,1510,1.0,0,6,185000
12497,4285,4285,4.25,0,10,1890000
12498,1610,1610,2.25,0,7,260000
12499,2470,2470,2.5,0,8,356000
12500,1200,1200,1.0,0,6,225205
12501,1260,1260,1.0,0,7,445000
12502,920,920,1.0,0,6,356000
12503,2540,1440,2.75,0,7,760250
12504,1870,1870,2.0,0,8,572000
12505,3060,1810,2.25,2,9,970000
12506,1950,1950,2.5,0,8,348450
12507,1730,1730,1.5,0,8,535500
12508,2570,1620,2.5,2,8,710000
12509,1490,1140,1.75,0,7,745000
12510,2040,2040,2.5,0,7,355000
12511,2690,2690,2.5,0,8,333000
12512,1610,1610,2.5,0,7,282000
12513,2520,1410,2.0,0,8,840500
12514,1550,1550,1.75,0,7,432000
12515,1800,900,1.0,2,9,625000
12516,1170,1170,1.0,0,7,209977
12517,900,900,1.0,0,6,174000
12518,2800,1730,2.0,0,8,740000
12519,1830,1830,1.75,0,7,518000
12520,1380,940,1.75,0,7,539000
12521,1990,1530,2.75,0,8,575000
12522,1170,780,1.75,0,9,530000
12523,1400,1400,1.75,0,7,242025
12524,2620,1770,2.5,0,8,1030000
12525,880,880,1.0,0,7,230000
12526,2260,1460,2.5,0,8,350000
12527,1300,1300,1.0,0,6,595000
12528,1450,1450,1.75,0,8,440000
12529,1110,1110,1.0,0,7,550000
12530,1890,1470,2.25,1,9,940000
12531,1100,940,1.5,0,8,375000
12532,1350,1070,1.5,0,7,567500
12533,3020,1510,2.5,0,8,735000
12534,730,730,1.0,0,6,114000
12535,1390,1010,1.0,0,7,608000
12536,2710,2170,1.5,0,7,442500
12537,1530,1110,2.0,0,7,381800
12538,2170,1340,2.0,0,7,330000
12539,790,790,1.0,0,7,90000
12540,1160,1160,1.75,0,6,312000
12541,1080,1080,1.0,0,7,339000
12542,2190,2190,1.75,0,8,313000
12543,2030,2030,2.5,0,8,618080
12544,2480,2480,2.25,0,8,325000
12545,2240,1120,1.0,0,7,242000
12546,1650,860,1.5,0,7,364000
12547,1700,1450,1.75,2,7,545000
12548,2790,2790,2.5,0,10,445000
12549,3010,3010,2.75,3,9,1090000
12550,2550,1290,2.5,0,8,660000
12551,2880,2880,2.5,0,10,845000
12552,2090,1060,2.0,0,6,417000
12553,740,740,1.0,0,5,213800
12554,960,960,1.75,0,7,400000
12555,2100,2100,3.5,0,8,759950
12556,2540,2540,2.5,0,9,990000
12557,1650,1650,1.75,0,8,710000
12558,770,770,0.75,0,6,315000
12559,2280,1500,2.5,0,8,515000
12560,1660,970,2.0,0,7,638000
12561,2020,1160,2.0,0,7,370000
12562,970,970,1.0,0,7,184000
12563,2480,2480,2.5,0,8,583800
12564,1250,1250,1.0,0,7,309500
12565,4430,4430,4.0,0,12,1960000
12566,740,740,1.0,0,7,299000
12567,710,710,1.0,0,6,215000
12568,1970,1820,2.0,0,8,410000
12569,820,820,1.0,0,7,478000
12570,1000,1000,1.0,0,7,431000
12571,3080,3080,2.5,0,9,635000
12572,2410,2410,2.25,0,8,648000
12573,2370,2370,2.5,0,9,640000
12574,4690,3450,4.5,0,10,932808
12575,2280,2280,2.0,0,8,835000
12576,1530,1030,1.75,0,7,469775
12577,3610,3610,3.5,0,7,587000
12578,1740,990,2.0,0,7,677915
12579,3600,2100,3.0,4,9,1080000
12580,3130,1750,3.0,0,7,671000
12581,3940,3940,3.25,0,9,695000
12582,2200,1100,2.0,0,6,205000
12583,1510,1510,1.0,0,7,350000
12584,1560,1560,1.75,0,7,360000
12585,1870,1870,2.25,0,7,313999
12586,2070,1690,2.25,0,8,300000
12587,1660,830,1.75,0,7,452000
12588,2010,2010,2.5,0,7,495500
12589,1410,1410,1.0,0,7,288000
12590,1820,1820,1.75,0,7,227490
12591,2560,2560,2.5,0,8,470950
12592,2450,2450,2.75,2,8,735000
12593,3110,2010,2.75,0,7,730000
12594,2210,2210,2.5,0,8,412000
12595,2630,2630,2.5,0,9,589500
12596,2350,1550,1.0,0,7,291000
12597,4450,3460,3.75,0,9,1300000
12598,1200,1200,1.0,0,6,190000
12599,1210,1210,1.75,0,6,456200
12600,1290,970,1.0,0,7,225000
12601,3490,2290,2.5,4,10,2000000
12602,3360,3360,2.5,0,9,740000
12603,2660,1330,1.75,0,8,467000
12604,770,770,1.0,0,6,385000
12605,1800,1240,2.5,0,7,670000
12606,2900,1660,2.5,0,8,500000
12607,1430,1430,2.0,0,7,352450
12608,2550,2550,2.75,0,9,669888
12609,1310,1310,2.75,0,7,405000
12610,1430,1430,1.5,0,7,518000
12611,1880,1120,1.0,0,7,280000
12612,1600,1600,2.5,0,7,435000
12613,1760,1760,2.0,0,7,314950
12614,1180,1180,2.0,0,6,209900
12615,2330,2330,2.5,0,8,630000
12616,1960,1960,1.5,0,7,442000
12617,1140,1140,1.0,0,5,340000
12618,1400,1400,1.75,0,7,230000
12619,2710,1410,2.25,0,7,495200
12620,3510,3510,2.5,0,10,900000
12621,910,910,1.0,0,5,265000
12622,2090,1330,1.75,0,8,489500
12623,1410,1410,2.0,0,7,335000
12624,3050,2240,3.25,0,8,585000
12625,2010,1010,2.25,1,8,800000
12626,2120,2120,2.25,2,7,379500
12627,1270,1270,1.0,0,6,475000
12628,1670,1150,2.0,0,7,520000
12629,1800,1800,2.5,0,8,515000
12630,1640,940,1.0,0,7,577500
12631,1740,1110,2.25,0,7,269900
12632,1600,1150,1.0,0,7,329000
12633,1280,1280,1.5,0,7,458500
12634,1480,1480,2.0,0,6,890000
12635,1980,1980,2.5,0,7,361500
12636,3730,3730,3.25,4,10,2540000
12637,900,900,1.0,0,7,325000
12638,3480,3480,3.25,0,8,1850000
12639,2840,1420,2.0,0,7,945000
12640,2490,2490,2.5,0,9,370000
12641,1510,1510,2.0,0,8,450000
12642,2900,2900,2.5,0,10,800000
12643,2240,2240,2.5,0,7,676000
12644,2040,2040,1.75,0,9,1270000
12645,1460,1460,1.75,0,7,290000
12646,990,990,1.5,0,7,158000
12647,1970,1140,1.75,0,7,379950
12648,2660,2660,2.5,0,8,583000
12649,870,870,1.0,0,6,150000
12650,1740,1740,2.5,0,7,261500
12651,2290,2290,2.5,0,7,278000
12652,2170,1290,2.75,0,8,555000
12653,2040,1470,1.75,0,7,355000
12654,1770,1770,1.5,0,7,375000
12655,2380,1380,1.75,0,6,227000
12656,2030,2030,2.0,0,7,335000
12657,2270,1820,2.25,0,9,680000
12658,1390,1390,1.75,0,8,686500
12659,1530,1180,1.75,0,7,410000
12660,1430,1230,1.0,0,6,425000
12661,2030,2030,2.5,0,8,562500
12662,2390,2390,2.5,0,7,345000
12663,2540,1640,2.5,0,8,627500
12664,1890,1890,1.0,0,7,355000
12665,1870,1870,2.25,0,7,335000
12666,1780,1780,3.0,0,7,350000
12667,1610,1610,1.0,0,7,590000
12668,1420,1420,2.0,0,7,252000
12669,4440,2220,4.0,0,10,1300000
12670,1820,1820,2.0,0,7,705000
12671,1620,1180,2.0,0,7,498000
12672,870,870,1.0,0,7,312500
12673,1830,1060,1.75,0,7,260000
12674,2290,2290,1.5,0,7,209950
12675,1110,1110,1.75,0,7,610000
12676,1440,1440,1.0,0,7,500000
12677,3070,1570,3.5,3,8,850000
12678,2440,1480,2.5,0,8,689000
12679,2410,2410,2.0,0,9,470000
12680,2270,2130,3.0,0,9,640000
12681,2340,1590,1.75,0,8,290000
12682,1800,1800,2.5,0,7,258500
12683,2210,1550,3.5,0,9,1100000
12684,1820,1250,1.75,0,7,420000
12685,1190,1190,1.0,0,7,230000
12686,1400,1400,1.5,0,7,252000
12687,2600,2600,2.5,0,8,515000
12688,910,910,1.0,0,6,425000
12689,1760,1760,2.5,2,8,575000
12690,860,860,1.0,0,7,390000
12691,2310,1780,2.25,0,8,561500
12692,2000,1820,1.75,0,9,1350000
12693,2460,1490,2.75,0,9,835000
12694,1020,1020,1.0,0,6,245000
12695,1670,1670,2.5,0,8,475200
12696,790,790,1.0,0,7,425000
12697,2010,2010,1.5,0,7,218000
12698,2600,2600,2.5,0,9,600000
12699,1890,1890,2.25,0,8,545000
12700,4600,3600,2.5,2,9,2410000
12701,2008,1216,3.0,0,7,460000
12702,880,880,1.0,0,7,425000
12703,1700,850,1.75,0,7,455000
12704,1730,1730,2.0,0,8,313100
12705,3910,2490,3.5,0,10,780000
12706,2160,2160,2.5,0,8,345500
12707,1200,1200,1.75,0,7,243000
12708,3860,2660,3.5,3,8,670000
12709,1320,840,1.5,0,6,325000
12710,1280,1060,1.0,0,7,281000
12711,1100,1100,1.0,0,7,130000
12712,2170,2170,2.5,0,7,340000
12713,2720,2720,2.75,0,8,485000
12714,2520,2520,2.75,0,8,642860
12715,2560,1280,1.75,0,7,747000
12716,2650,2250,2.5,0,8,559950
12717,2870,2870,2.75,0,9,577288
12718,1230,880,1.0,0,7,575000
12719,1450,1450,1.0,0,7,287000
12720,3180,2500,3.75,0,9,1150000
12721,1800,900,1.0,0,6,335000
12722,2020,2020,2.25,0,8,375000
12723,620,620,1.0,0,6,325000
12724,2190,1330,2.25,0,7,530000
12725,1980,1470,2.25,0,7,287000
12726,2970,1810,3.0,0,8,320000
12727,2270,2270,2.5,0,7,425000
12728,1630,1630,1.0,3,8,550000
12729,1520,1120,1.0,0,6,135000
12730,2080,2080,1.75,0,8,695000
12731,3020,1980,2.5,2,9,975000
12732,2180,1180,1.75,0,8,210000
12733,1780,1050,1.75,0,7,518000
12734,1370,1370,1.0,0,6,335500
12735,3050,2050,3.5,3,9,750000
12736,1490,1490,1.75,0,7,515000
12737,1800,1050,2.75,0,7,344500
12738,1760,1160,1.5,0,7,470000
12739,1770,1370,1.75,0,8,606150
12740,2910,1600,2.75,0,7,292000
12741,2880,2880,2.5,3,7,450000
12742,2520,1260,1.75,0,8,429000
12743,3190,3190,2.5,0,9,765000
12744,540,540,1.0,0,5,425000
12745,3170,3170,2.5,0,7,505000
12746,1830,1830,1.75,0,7,544950
12747,1360,1360,2.0,0,8,382000
12748,1870,1870,1.75,0,7,475000
12749,1370,1370,1.5,0,7,355000
12750,1700,1700,2.5,0,7,410000
12751,1960,980,2.0,0,6,450000
12752,4140,2070,4.5,0,7,565000
12753,1290,1290,1.0,0,7,529100
12754,2460,2460,2.5,0,7,452500
12755,1580,1040,2.0,0,7,245000
12756,700,700,1.0,0,6,415000
12757,2410,2410,2.5,3,9,610000
12758,2180,1090,1.75,0,7,363500
12759,1950,1230,2.75,0,8,510000
12760,2630,2630,2.5,0,8,650000
12761,2050,2050,2.5,0,7,290000
12762,790,790,1.0,0,6,170000
12763,1070,1070,1.0,0,6,510000
12764,13540,9410,8.0,4,12,2280000
12765,2320,2320,2.5,0,8,316000
12766,2670,2670,2.5,0,9,690000
12767,700,700,1.0,0,5,199950
12768,860,860,1.0,0,6,207000
12769,3490,3490,2.25,0,8,449950
12770,1160,1160,1.75,0,7,361550
12771,3650,3650,3.5,0,10,824000
12772,1550,1550,1.75,0,7,537000
12773,2620,2620,2.5,0,9,838400
12774,720,720,1.0,0,6,225000
12775,1380,1380,2.0,0,7,329900
12776,1170,1170,1.0,0,6,282500
12777,1170,1170,1.75,0,7,229950
12778,1630,1270,1.0,0,7,500000
12779,1890,1890,1.75,0,8,495000
12780,1010,1010,1.0,0,7,149500
12781,2040,1420,2.5,0,8,726000
12782,4080,4080,2.5,0,10,899000
12783,1270,1270,1.0,0,7,317000
12784,790,790,1.0,0,6,395000
12785,2580,2580,3.0,0,8,360000
12786,2290,2290,2.5,0,8,570000
12787,3490,3490,2.5,0,8,320000
12788,1510,1510,1.75,0,7,320000
12789,2400,2400,2.5,0,7,268000
12790,900,900,1.0,0,6,191000
12791,1270,910,1.0,0,7,400000
12792,1050,1050,1.0,0,7,515000
12793,2950,2950,2.5,0,9,610000
12794,1850,1060,1.75,0,7,538000
12795,1970,1970,2.5,0,7,432000
12796,2400,2400,2.25,0,8,335000
12797,2360,2060,1.75,0,7,302000
12798,1580,1080,1.75,0,7,787500
12799,1790,1520,1.0,0,8,420000
12800,2840,2840,2.5,0,9,560000
12801,1970,1970,2.5,0,8,535000
12802,1780,1230,2.5,0,7,310000
12803,3920,2560,2.0,0,7,760000
12804,1550,1550,1.75,0,7,242500
12805,2980,2980,3.0,2,8,1310000
12806,1270,1270,1.0,0,6,235000
12807,3040,1520,2.25,0,7,598780
12808,2075,2075,2.5,0,8,433200
12809,1110,700,1.0,0,6,343000
12810,800,800,1.0,0,6,145000
12811,680,680,1.0,0,5,291970
12812,1680,1680,1.0,0,7,599950
12813,3910,3910,2.5,0,8,1750000
12814,2780,1560,1.75,0,9,870000
12815,2000,2000,2.75,0,7,323000
12816,3150,3150,3.0,0,9,727000
12817,1120,1120,1.0,0,7,166000
12818,1740,1270,1.75,0,7,450000
12819,2970,1510,2.5,0,7,400000
12820,2970,1510,2.5,0,7,599000
12821,1150,1150,1.0,0,5,165000
12822,1190,830,1.0,0,6,229000
12823,900,900,1.0,0,5,305000
12824,2950,2450,3.25,0,9,930000
12825,1990,1540,2.5,0,8,542000
12826,1020,1020,1.0,0,6,214000
12827,2070,2070,2.5,0,8,718000
12828,1430,1430,2.5,0,8,349000
12829,2030,2030,2.5,0,7,305000
12830,1620,1620,2.5,0,7,498000
12831,4220,4220,3.5,0,10,799950
12832,2300,2300,2.5,2,9,737000
12833,3830,3830,3.25,0,10,860000
12834,2390,1840,2.5,0,8,339950
12835,1440,940,2.25,0,7,249000
12836,910,910,1.0,0,6,370000
12837,1550,1550,2.0,0,7,725000
12838,2380,1580,2.5,0,8,529000
12839,2060,1310,2.75,0,7,310000
12840,1880,1880,2.25,0,8,315000
12841,3470,2480,2.5,0,9,1300000
12842,2360,2360,2.0,0,7,435000
12843,1970,1300,1.75,0,7,350000
12844,1040,1040,1.0,0,7,240000
12845,1420,1420,2.25,0,7,410000
12846,2290,2290,2.75,0,7,430000
12847,1530,1020,2.5,0,7,446000
12848,1360,1360,1.5,0,7,240000
12849,3680,2320,3.0,0,8,595000
12850,920,920,1.0,0,6,215150
12851,1070,1070,1.0,2,7,319950
12852,1590,1590,2.0,0,8,385000
12853,1600,1600,2.5,0,8,280000
12854,1510,1040,2.5,0,7,399950
12855,1080,1080,1.0,0,7,132500
12856,1330,930,0.75,0,7,399950
12857,850,850,1.0,0,7,290000
12858,1960,1290,2.25,0,8,860000
12859,6980,5330,4.25,4,12,3100000
12860,1530,1400,1.0,0,7,245000
12861,1320,1320,1.5,0,7,255000
12862,2320,2320,3.0,0,7,310000
12863,960,960,1.0,0,7,299000
12864,2040,2040,2.5,0,8,575000
12865,1080,1080,1.0,0,7,284000
12866,2020,1090,1.75,0,8,840000
12867,1780,1290,1.75,0,7,442573
12868,1140,1140,1.0,0,8,560000
12869,1610,1010,2.0,0,7,485000
12870,1440,1440,1.75,0,7,472500
12871,4270,4270,2.75,0,11,1610000
12872,3460,2860,3.75,0,7,808000
12873,1890,1890,1.75,0,7,398000
12874,2240,2240,2.5,0,8,340000
12875,760,760,1.0,0,6,380000
12876,1020,780,1.0,0,6,235000
12877,1330,1330,1.5,0,7,400000
12878,2780,1590,2.5,0,8,582000
12879,1070,1070,1.0,0,6,209000
12880,2660,1670,3.0,0,7,335000
12881,710,710,1.0,0,6,285950
12882,3340,3340,2.25,0,8,645000
12883,1160,1160,1.0,0,7,312000
12884,2840,1580,2.25,0,7,663000
12885,2000,2000,1.75,0,6,443950
12886,1060,1060,2.0,0,7,315000
12887,1730,1730,1.5,0,7,302200
12888,2190,2190,2.5,3,9,770000
12889,1660,1660,1.75,0,8,374950
12890,2210,2210,2.5,0,9,330000
12891,870,570,1.0,0,6,230000
12892,3100,3100,2.5,0,9,967000
12893,1720,1470,2.5,2,8,536500
12894,3120,2090,4.0,2,7,315000
12895,1040,860,1.0,0,7,626000
12896,1650,1650,2.0,0,6,334009
12897,1010,1010,1.0,0,7,429000
12898,4020,4020,2.5,0,10,818000
12899,2166,2166,2.75,0,8,326000
12900,1880,1100,3.0,0,7,310000
12901,2260,1130,2.0,0,7,525000
12902,2010,2010,2.25,0,7,350000
12903,3330,3330,2.5,0,10,936000
12904,1520,1030,1.0,0,7,226000
12905,3510,2700,3.5,0,10,1250000
12906,1580,1580,1.75,2,7,428000
12907,1460,1100,1.5,0,7,329932
12908,1460,1100,1.5,0,7,539000
12909,1650,1650,1.75,0,8,275000
12910,2660,2660,2.5,2,9,590000
12911,3510,3510,2.5,0,10,782000
12912,2120,2120,2.5,0,8,575000
12913,1780,1780,2.25,0,7,509000
12914,2000,1200,2.5,0,7,290000
12915,1300,1300,1.0,0,7,305240
12916,2180,1680,2.0,2,8,555000
12917,1790,1390,2.0,0,7,317000
12918,1910,1910,2.0,0,8,430000
12919,1800,900,1.5,4,7,850000
12920,2620,1660,2.25,0,7,469000
12921,1440,1440,2.0,0,6,327200
12922,2790,1600,3.0,4,8,835000
12923,2340,2340,2.5,0,8,360000
12924,2070,2070,2.5,0,8,372000
12925,2160,2160,1.0,0,7,453000
12926,2090,1090,1.75,0,7,275000
12927,2040,2040,2.5,0,7,475000
12928,1950,1400,2.75,0,7,310000
12929,1200,1200,2.0,0,7,173000
12930,2240,2240,3.0,0,6,313500
12931,1360,1360,2.5,0,8,345000
12932,1500,1300,1.5,0,8,436000
12933,1300,650,1.75,0,6,244500
12934,1140,1140,1.75,0,7,206000
12935,2930,2930,2.5,0,9,890000
12936,2140,2140,2.25,0,8,329950
12937,1628,1628,1.75,0,7,250000
12938,1990,1990,2.0,0,7,246000
12939,1950,1150,1.75,0,7,440000
12940,1910,1460,1.75,0,7,395000
12941,820,820,1.0,0,6,305000
12942,1470,1160,2.25,0,7,160000
12943,1470,1160,2.25,0,7,269000
12944,1060,1060,1.0,0,6,169500
12945,3130,3130,2.75,0,8,690500
12946,1260,1260,1.5,0,7,245560
12947,2200,2200,2.75,0,8,345000
12948,2580,1290,1.75,2,8,383000
12949,1350,1050,2.25,0,8,388500
12950,1350,1350,1.75,0,7,250000
12951,2290,1650,1.75,0,9,455500
12952,1220,1220,1.0,0,7,672000
12953,2750,1500,1.5,0,7,550000
12954,1430,1430,1.75,0,7,487000
12955,2220,2220,2.5,0,7,291375
12956,1490,1490,1.0,0,7,225000
12957,2440,2440,3.5,0,7,519950
12958,2070,2070,2.5,0,8,250000
12959,1500,1500,1.0,0,7,614950
12960,2020,2020,2.25,0,7,599500
12961,2190,2190,1.5,3,8,625000
12962,780,780,1.0,0,7,248500
12963,1220,1090,2.0,0,6,469950
12964,1840,1840,1.5,0,8,525000
12965,2390,1810,2.5,3,8,787500
12966,3710,2130,2.5,0,10,485000
12967,750,750,1.0,0,6,310000
12968,2110,1110,2.0,0,7,280000
12969,1020,1020,1.0,0,6,200000
12970,3080,3080,2.5,0,9,490000
12971,900,900,1.0,0,6,146000
12972,3720,2090,3.0,4,9,500000
12973,940,940,1.0,0,6,242500
12974,1040,1040,1.0,0,7,324950
12975,1000,1000,1.0,0,6,231500
12976,2080,2080,2.5,0,8,300000
12977,2500,2500,2.5,0,9,545000
12978,1050,1050,1.0,0,6,350000
12979,1620,1190,1.75,0,7,467100
12980,1610,1610,1.0,0,7,180000
12981,2130,2130,1.5,0,8,749000
12982,1460,1460,2.5,0,7,245000
12983,1600,1600,1.0,0,7,260000
12984,1730,1730,3.0,0,7,490000
12985,2280,2280,2.5,0,8,565000
12986,2430,2430,2.25,0,8,330000
12987,1380,1380,1.0,0,7,295000
12988,1790,1790,1.5,0,7,725000
12989,3370,3370,2.5,0,10,1140000
12990,2920,1710,2.25,0,8,680000
12991,2180,1090,1.0,0,7,490000
12992,1480,1200,1.75,0,7,635000
12993,2350,2350,2.5,0,9,750000
12994,2440,2440,2.25,0,8,330000
12995,1350,1080,2.5,0,7,270000
12996,1970,1970,2.25,0,7,340000
12997,1110,1110,0.75,0,7,413252
12998,2950,2950,2.75,0,9,600000
12999,2970,2970,3.0,0,9,726888
13000,720,720,1.0,0,6,285000
13001,770,770,1.0,0,6,365000
13002,1650,1650,2.0,0,7,295000
13003,1620,1170,2.25,0,7,460000
13004,1510,1510,1.5,0,7,230000
13005,1070,1070,1.0,0,7,337000
13006,1010,1010,1.0,0,7,300000
13007,3370,2240,2.5,0,10,2300000
13008,2000,2000,2.5,0,8,360000
13009,2060,2060,2.5,0,8,585000
13010,1740,1240,2.25,0,7,182700
13011,1740,1240,2.25,0,7,305000
13012,1880,1880,2.5,0,7,309950
13013,960,960,1.0,0,7,550000
13014,3280,2670,2.5,3,11,825000
13015,1570,1570,1.0,0,8,998500
13016,2990,2990,2.5,0,8,644500
13017,1250,1250,2.0,0,7,320000
13018,1920,1920,2.5,0,7,266950
13019,2470,2470,2.5,0,9,633100
13020,960,960,1.0,0,7,395000
13021,940,940,1.0,0,6,259250
13022,1260,1260,1.0,0,6,300000
13023,2280,2280,1.75,0,8,413000
13024,1740,1240,2.25,0,8,435000
13025,2630,1690,2.75,0,7,500000
13026,2430,1430,1.75,0,8,402000
13027,2260,2260,2.5,0,10,777700
13028,1220,1220,1.5,2,7,580000
13029,2580,1390,1.75,0,9,570000
13030,730,730,1.0,0,6,174950
13031,760,760,1.0,0,6,300000
13032,1740,1600,1.5,0,7,435000
13033,3420,3420,2.5,0,10,840000
13034,2240,1140,2.5,0,7,469000
13035,1920,1920,1.75,0,8,870000
13036,2020,1430,1.75,0,7,532000
13037,1880,1280,1.5,0,7,455000
13038,1010,1010,1.0,0,5,201000
13039,3990,2400,3.25,0,9,649000
13040,1390,720,1.75,0,6,445500
13041,1230,1230,2.0,0,7,475000
13042,2940,2940,2.5,0,10,590000
13043,2190,2190,1.5,0,7,565000
13044,640,640,1.0,0,5,110000
13045,1670,1130,2.5,0,7,375000
13046,1240,1240,1.5,0,7,255000
13047,1850,1760,1.75,0,6,315000
13048,2020,1350,2.25,0,8,496600
13049,1020,1020,1.0,0,7,380000
13050,1610,1610,1.75,0,7,338950
13051,2730,1530,3.5,0,8,542500
13052,2840,1620,2.5,0,7,739000
13053,1290,1290,1.75,0,7,549000
13054,1670,1190,2.25,0,7,252000
13055,3860,2940,4.5,4,11,1700000
13056,2460,1450,1.75,0,7,735000
13057,1660,1660,2.5,0,7,270000
13058,3420,2890,2.5,0,9,2250000
13059,1010,1010,1.0,0,5,155000
13060,2240,1520,2.5,0,7,469000
13061,2340,2340,2.25,0,7,305000
13062,1920,960,1.75,0,7,675000
13063,2460,1560,2.5,0,8,931000
13064,1470,1470,1.0,0,8,385000
13065,3400,3400,2.5,0,9,815000
13066,1910,1910,2.25,0,7,531000
13067,1400,700,1.0,0,6,386500
13068,1520,1520,1.75,0,8,475580
13069,930,930,1.0,0,6,358000
13070,2340,1810,1.0,0,8,677500
13071,2920,2920,2.5,0,10,868500
13072,1270,1270,1.75,0,7,599380
13073,2450,2450,2.25,0,10,712000
13074,1380,1180,1.75,0,7,350000
13075,2520,1400,2.0,0,8,875000
13076,2290,2290,2.25,0,8,365000
13077,1660,850,2.0,0,6,452000
13078,2800,1400,2.75,0,7,915000
13079,1690,1690,2.5,0,7,482500
13080,1180,1180,1.0,0,7,425000
13081,1390,790,1.75,0,6,460000
13082,2320,1620,2.0,0,7,666570
13083,2270,1740,2.25,0,8,390000
13084,2640,1500,1.75,0,7,650000
13085,1680,1680,2.0,0,7,305000
13086,990,990,1.0,0,6,250000
13087,2770,2770,2.5,0,9,438800
13088,950,950,1.0,0,6,290000
13089,2160,1290,2.0,0,7,324950
13090,1650,1270,2.5,0,7,453000
13091,1800,1160,1.0,0,7,556000
13092,1660,1660,2.0,0,8,315000
13093,1870,1870,2.5,0,8,445830
13094,3220,2760,3.5,4,10,1260000
13095,1850,1090,3.0,0,7,287200
13096,1580,1290,1.5,0,7,525000
13097,4590,3160,4.25,0,10,1140000
13098,2700,1510,1.75,0,7,381000
13099,1020,1020,1.75,0,7,360000
13100,2950,2950,3.5,0,8,619000
13101,1780,1780,1.75,0,8,535000
13102,710,710,1.0,0,7,402000
13103,4300,2710,3.5,0,10,600000
13104,2080,1430,2.5,0,8,549950
13105,2360,1180,2.0,0,7,300000
13106,2210,2210,2.0,0,7,360000
13107,4340,2550,3.25,0,7,419000
13108,1320,1320,3.0,0,8,510000
13109,1980,1980,2.5,0,8,319950
13110,3960,3960,5.0,0,10,1180000
13111,2130,2130,2.5,0,8,381000
13112,1720,1720,2.5,0,7,256900
13113,1790,1350,1.0,0,7,346000
13114,1390,1340,2.25,0,7,465000
13115,1900,1500,2.0,0,8,545000
13116,1640,910,1.75,0,7,516000
13117,2700,1440,2.5,0,8,550000
13118,2200,2200,2.25,0,7,339950
13119,1310,1310,1.0,0,7,417000
13120,2480,1480,2.5,3,8,906000
13121,3010,3010,2.25,0,9,980000
13122,2450,2450,2.5,0,9,555000
13123,1250,1250,1.75,0,7,468000
13124,2610,1390,1.75,0,7,378000
13125,2010,2010,2.5,0,8,430000
13126,3120,3120,2.5,0,9,730100
13127,1370,1370,1.5,0,7,219000
13128,2420,2420,2.5,0,9,570000
