,date,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
222,2014-09-04,4,up to 4,2.0,0,without,3,very good,2330,0,1987,0,98011,47.7663,-122.215,1910,10055,527000
10434,2014-09-04,3,up to 2,1.0,0,without,3,very good,1310,0,1990,0,98042,47.3694,-122.083,1310,8392,240000
19765,2014-09-04,5,up to 4,2.0,0,without,3,very good,2650,1281,2014,0,98023,47.3008,-122.38600000000001,3510,9497,450000
20041,2014-09-04,3,up to 2,2.0,0,without,3,very good,1520,0,1977,2006,98177,47.777,-122.36200000000001,1860,8710,434900
9715,2014-09-04,3,up to 4,2.0,0,without,3,very good,2160,0,1988,0,98029,47.5751,-122.014,2160,7372,555000
1179,2014-09-04,3,up to 2,1.0,0,without,4,very good,1330,0,1977,0,98024,47.552,-121.89,1710,34787,535000
89,2014-09-04,2,up to 2,2.0,0,without,3,very good,765,265,2006,0,98136,47.5394,-122.387,1030,1106,335000
2514,2014-09-04,6,up to 4,2.0,0,with a view,5,very good,2750,1000,1936,1968,98117,47.6999,-122.39299999999999,2140,7968,1250000
14299,2014-09-04,4,up to 2,1.5,0,without,4,very good,1550,0,1958,0,98040,47.5795,-122.235,1860,7350,645000
1288,2014-09-04,3,up to 4,2.0,0,without,3,very good,2230,240,1984,0,98058,47.4459,-122.124,1970,10150,350000
13642,2014-09-04,3,up to 2,1.0,0,without,4,very good,1220,0,1972,0,98001,47.2633,-122.245,1260,19950,201000
16908,2014-09-04,3,up to 2,1.5,0,without,3,very good,1480,0,1980,0,98019,47.7192,-121.932,1480,67082,560000
11125,2014-09-04,4,up to 4,1.0,0,without,3,very good,1360,1250,1965,0,98188,47.4435,-122.279,1600,9426,368000
14517,2014-09-04,3,up to 4,1.0,0,without,3,very good,1490,1410,1987,0,98006,47.5708,-122.15299999999999,2900,19604,770000
15456,2014-09-04,3,up to 2,1.0,0,without,4,very good,1010,940,1956,0,98166,47.4594,-122.346,1850,7620,275000
2198,2014-09-04,4,up to 4,2.0,0,without,3,excelent,4490,0,1998,0,98005,47.6406,-122.156,4470,37525,1680000
13756,2014-09-04,4,up to 4,2.0,0,without,4,very good,2300,0,1978,0,98023,47.313,-122.38799999999999,2270,8025,263850
590,2014-09-04,3,up to 2,1.0,0,without,3,very good,1010,820,1981,0,98053,47.6277,-121.97200000000001,2450,165963,505000
19093,2014-09-04,4,more than 4,2.0,0,without,3,very good,2360,890,1944,2001,98004,47.6322,-122.20299999999999,1800,9000,980000
2181,2014-09-04,3,up to 2,1.0,0,without,3,very good,1450,0,1952,0,98178,47.5056,-122.244,1680,7200,150000
2823,2014-09-04,6,up to 4,1.0,0,without,3,very good,2360,1400,1967,0,98117,47.6976,-122.381,2300,7362,838300
2137,2014-09-04,4,up to 2,1.0,0,without,3,very good,1340,760,1955,0,98004,47.6079,-122.195,2060,7960,735000
2167,2014-09-04,4,up to 4,1.0,0,without,4,very good,1720,1580,1971,0,98177,47.7119,-122.365,2290,10975,765000
15497,2014-09-04,3,up to 4,2.0,0,without,3,very good,1650,0,1988,0,98198,47.3862,-122.315,1420,10000,266750
11950,2014-09-04,4,up to 2,1.5,0,without,4,very good,1400,0,1948,0,98106,47.5166,-122.361,1600,8432,325000
11189,2014-09-04,3,up to 2,1.0,0,without,3,very good,1310,0,1987,0,98038,47.3597,-122.051,1530,7362,230000
2951,2014-09-04,4,up to 4,2.0,0,without,3,very good,1970,0,2004,0,98059,47.4893,-122.13799999999999,2590,7200,438000
9643,2014-09-04,5,up to 2,1.0,0,without,4,very good,2230,750,1976,0,98027,47.4908,-122.059,2860,75546,575000
1205,2014-09-04,3,up to 2,1.0,0,with a view,5,very good,970,970,1940,0,98116,47.5664,-122.389,1730,4640,651000
11547,2014-09-04,3,up to 2,1.0,0,without,3,very good,1010,740,1914,2005,98119,47.6419,-122.368,1750,4560,808250
10580,2014-09-04,3,up to 2,1.0,0,without,3,very good,1310,0,1976,0,98034,47.7319,-122.167,1530,7800,373000
17320,2014-09-04,4,up to 4,1.0,0,without,4,very good,1530,500,1953,0,98166,47.4413,-122.345,2400,14605,515000
13601,2014-09-04,4,up to 4,2.0,0,without,3,very good,2440,0,1999,0,98030,47.3817,-122.204,1860,6072,310000
3657,2014-09-04,1,up to 2,1.0,0,without,4,very good,850,0,1940,0,98010,47.327,-122.039,2160,9794,440000
11371,2014-09-04,3,up to 4,1.5,0,without,4,very good,2110,890,1918,0,98144,47.5781,-122.29299999999999,1970,5000,666000
17413,2014-09-04,3,up to 2,1.0,0,without,5,very good,1260,0,1947,0,98155,47.7444,-122.321,1570,11052,375000
10082,2014-09-04,3,up to 4,2.0,0,without,3,very good,1160,260,2004,0,98029,47.5477,-122.00299999999999,1420,955,362000
5505,2014-09-04,3,up to 2,1.0,0,without,3,very good,1160,0,1968,0,98077,47.7429,-122.072,1160,10565,322500
5126,2014-09-04,5,up to 2,1.0,0,without,3,very good,1200,940,1962,0,98033,47.6625,-122.178,1600,9206,528000
6114,2014-09-04,1,up to 2,1.0,0,without,4,very good,720,0,1908,0,98118,47.5289,-122.272,1170,5000,185000
4757,2014-09-04,4,up to 4,1.5,0,without,5,very good,1540,0,1902,0,98107,47.6728,-122.396,1460,5000,624000
8126,2014-09-04,1,up to 2,1.0,0,without,3,bad,480,0,1922,0,98065,47.5253,-121.82600000000001,890,4803,170000
15703,2014-09-04,3,up to 2,2.0,0,without,3,very good,1300,0,1988,0,98103,47.6923,-122.33200000000001,1300,4500,422500
5257,2014-09-04,4,up to 4,2.0,0,without,3,very good,1540,0,2014,0,98029,47.5526,-121.999,1540,1689,439990
17562,2014-09-04,1,up to 2,1.5,0,without,5,bad,800,0,1950,0,98038,47.4134,-121.986,1790,216057,375000
16310,2014-09-04,4,up to 4,2.0,0,without,3,very good,2860,0,2000,0,98074,47.6067,-122.01700000000001,2790,6723,666500
15840,2014-09-05,3,up to 2,1.0,0,without,4,very good,1170,550,1978,0,98052,47.6928,-122.125,1760,7276,583500
20462,2014-09-05,3,up to 4,3.0,0,without,3,very good,1280,0,2009,0,98105,47.6619,-122.324,1450,1889,540000
6173,2014-09-05,4,up to 4,1.0,0,without,3,very good,1080,1080,1940,0,98103,47.6662,-122.338,1650,3740,650000
13857,2014-09-05,6,up to 4,1.0,0,without,4,very good,1670,1360,1980,0,98075,47.575,-122.03299999999999,2890,35100,624500
13753,2014-09-05,3,up to 2,1.5,0,without,3,very good,980,0,1946,0,98133,47.7294,-122.353,1070,7228,340000
184,2014-09-05,4,up to 4,2.0,0,without,3,very good,2140,990,1993,0,98052,47.6993,-122.102,2260,9984,835000
13979,2014-09-05,2,up to 2,1.0,0,without,3,very good,790,0,1944,0,98178,47.4941,-122.24,1030,5985,200000
1365,2014-09-05,3,up to 4,2.0,0,without,3,very good,1981,0,2010,0,98030,47.3668,-122.178,1981,5894,303700
9374,2014-09-05,4,up to 2,1.0,0,without,5,very good,1010,990,1975,0,98042,47.373999999999995,-122.141,1490,7350,275000
4422,2014-09-05,3,up to 4,1.5,1,with a view,3,very good,1940,790,1963,2001,98146,47.4857,-122.361,2630,28188,1340000
1161,2014-09-05,6,more than 4,1.5,0,without,4,very good,2940,0,1966,0,98034,47.7208,-122.182,2010,7500,482500
16334,2014-09-05,3,up to 4,2.0,0,with a view,3,very good,2870,1120,1922,1999,98144,47.5744,-122.28299999999999,3640,8505,1500000
15587,2014-09-05,3,up to 2,2.0,0,without,3,very good,1380,0,1971,0,98118,47.5558,-122.27,1620,3900,275000
15879,2014-09-05,4,up to 4,2.0,0,without,3,very good,2190,0,1986,0,98001,47.3241,-122.275,1570,8306,245000
1610,2014-09-05,3,up to 4,2.0,0,without,3,very good,1530,1000,1991,0,98045,47.46,-121.708,1730,43548,454000
17109,2014-09-05,2,up to 2,1.0,0,without,3,very good,770,0,1947,0,98155,47.762,-122.321,1060,9352,180000
14784,2014-09-05,3,up to 4,2.0,0,without,3,very good,2910,800,1978,0,98075,47.5888,-122.04,2390,34412,998000
1217,2014-09-05,3,up to 2,1.0,0,without,3,very good,1410,0,1982,0,98014,47.6927,-121.913,1550,18615,307000
20367,2014-09-05,3,up to 4,2.0,0,without,3,very good,1160,290,2006,0,98116,47.5694,-122.387,1370,1437,419700
7730,2014-09-05,3,up to 4,2.0,0,without,3,very good,3230,0,1999,0,98074,47.6338,-122.06299999999999,3230,7772,817500
5966,2014-09-05,4,up to 4,2.0,0,without,3,very good,1700,0,1997,0,98038,47.3638,-122.053,1570,7540,215000
14900,2014-09-05,3,up to 4,2.0,0,without,3,very good,2100,0,1983,0,98070,47.3668,-122.505,2396,187308,437500
7956,2014-09-05,4,up to 4,1.0,0,without,3,very good,1700,1100,1971,0,98177,47.7695,-122.368,2460,8165,569500
13953,2014-09-05,3,up to 2,2.0,1,with a view,3,very good,1810,0,1913,1987,98166,47.4663,-122.369,2180,24911,649000
19190,2014-09-05,3,up to 4,2.0,0,without,3,very good,2080,1000,1984,0,98117,47.695,-122.399,2100,6581,695000
15515,2014-09-05,4,up to 4,1.0,0,with a view,5,very good,1710,1700,1958,0,98116,47.5718,-122.406,3080,8525,1100000
3148,2014-09-05,3,up to 4,2.0,0,without,3,very good,1720,0,2005,0,98065,47.5426,-121.87899999999999,2220,4618,389000
17452,2014-09-05,3,up to 2,1.0,0,without,3,very good,870,630,2003,0,98144,47.5962,-122.301,1500,4662,395000
14415,2014-09-05,3,up to 4,2.0,0,without,3,very good,2010,0,1985,0,98028,47.747,-122.24799999999999,2230,7846,500000
15769,2014-09-05,4,up to 2,1.5,0,without,3,very good,2420,0,1967,0,98052,47.6899,-122.12200000000001,1570,9540,525000
18869,2014-09-05,3,up to 4,2.0,0,without,5,very good,2400,0,1983,0,98077,47.7361,-122.046,2230,54450,562000
2007,2014-09-05,3,up to 4,2.0,0,without,3,very good,3110,0,1990,0,98058,47.4369,-122.147,2650,8960,485000
1983,2014-09-05,4,up to 4,2.0,0,without,3,very good,2840,0,1994,0,98019,47.7359,-121.962,2500,18001,500000
14125,2014-09-05,4,up to 4,1.0,0,without,5,very good,1450,0,1950,1983,98133,47.7643,-122.34299999999999,1660,7800,375000
21196,2014-09-05,3,up to 4,2.0,0,without,4,very good,1120,210,2005,0,98122,47.6126,-122.31299999999999,1810,1770,552100
8117,2014-09-05,2,up to 4,2.0,0,without,3,very good,1100,0,2009,0,98118,47.5663,-122.289,1100,3082,374000
11073,2014-09-05,4,up to 4,2.0,0,without,3,very good,2200,0,2003,0,98042,47.3482,-122.15299999999999,2200,5772,299900
1944,2014-09-05,5,up to 4,2.0,0,without,3,very good,4150,0,1988,0,98053,47.6664,-122.045,3320,40803,930800
2285,2014-09-05,3,up to 2,1.0,0,without,3,very good,910,0,1955,0,98155,47.7586,-122.303,1170,10200,306000
3637,2014-09-05,4,up to 4,1.0,0,without,3,very good,1380,1300,1962,2014,98199,47.6557,-122.38799999999999,1930,6000,777000
13135,2014-09-05,6,up to 2,1.5,0,without,4,very good,2330,0,1920,0,98117,47.6789,-122.397,1570,5000,950000
16196,2014-09-05,3,up to 4,1.0,0,without,5,very good,850,850,1969,0,98033,47.6863,-122.189,2180,8960,565000
15183,2014-09-05,4,up to 4,2.0,0,without,3,very good,3420,0,2000,0,98053,47.633,-121.97200000000001,2260,34613,975000
7173,2014-09-05,3,up to 4,2.0,0,without,4,very good,2410,0,1989,0,98052,47.6911,-122.103,2310,8212,700000
17785,2014-09-05,4,up to 4,1.0,0,with a view,3,very good,1310,930,1979,0,98001,47.338,-122.258,1780,7477,287500
1899,2014-09-05,3,up to 2,1.0,0,without,5,very good,710,620,1936,0,98125,47.7231,-122.301,1690,7937,375000
10116,2014-09-05,4,up to 2,1.0,0,without,3,very good,1080,620,1977,0,98052,47.6955,-122.116,1700,7333,456000
17788,2014-09-05,4,up to 2,1.0,0,without,4,very good,1000,520,1955,0,98006,47.5763,-122.154,1510,9000,508450
10261,2014-09-05,3,up to 2,1.0,0,without,3,very good,920,0,1960,0,98002,47.2892,-122.22,1010,7420,125000
18804,2014-09-05,5,up to 4,1.0,0,without,5,very good,1350,1270,1979,0,98056,47.5226,-122.18299999999999,1940,10800,519000
16079,2014-09-05,4,up to 2,1.0,0,without,3,very good,1060,770,1962,0,98028,47.7333,-122.24600000000001,1990,10917,383000
2135,2014-09-05,3,up to 4,1.0,0,without,3,very good,1240,570,1977,0,98178,47.4997,-122.23100000000001,1810,5641,251700
14244,2014-09-05,3,up to 2,1.0,0,without,4,very good,1250,0,1971,0,98070,47.4341,-122.446,1270,9600,295000
10199,2014-09-05,6,up to 4,1.0,0,without,4,very good,1660,1660,1977,0,98092,47.2983,-122.166,2330,15360,400000
3817,2014-09-05,5,up to 4,2.0,0,with a view,5,excelent,3420,800,1991,0,98040,47.5895,-122.229,3380,9240,1580000
8785,2014-09-05,3,up to 2,2.0,0,without,3,very good,1540,0,1907,0,98122,47.6138,-122.29899999999999,1590,3600,659000
19391,2014-09-05,3,up to 4,2.0,0,without,3,very good,1440,0,2006,0,98146,47.511,-122.359,1440,5000,260000
16731,2014-09-05,3,up to 2,2.0,0,without,3,very good,1650,0,1945,1986,98177,47.7053,-122.374,1730,7104,643500
14679,2014-09-05,4,up to 4,2.0,0,without,3,very good,1850,0,1997,0,98059,47.4943,-122.15700000000001,1930,7873,405000
11299,2014-09-05,3,up to 4,1.5,0,without,3,very good,1690,690,1927,0,98112,47.6374,-122.307,1990,3520,695000
16899,2014-09-05,4,up to 4,1.0,0,without,3,very good,1630,740,1984,0,98074,47.6222,-122.03399999999999,2440,9035,655000
11308,2014-09-05,3,up to 2,1.0,0,without,4,very good,1420,0,1960,0,98007,47.6112,-122.133,2020,8250,460000
1400,2014-09-05,2,up to 2,1.0,0,without,5,very good,910,0,1942,0,98106,47.5232,-122.354,890,6050,280000
6488,2014-09-05,2,up to 2,1.0,0,without,3,very good,720,0,1942,0,98199,47.6604,-122.40100000000001,1460,3300,405000
20835,2014-09-05,4,up to 4,2.0,0,without,3,very good,2425,0,2013,0,98001,47.3003,-122.26299999999999,2725,7019,447500
388,2014-09-05,4,up to 4,2.0,0,without,3,very good,2120,0,1993,0,98146,47.4987,-122.365,1880,12000,403950
3619,2014-09-05,3,up to 2,1.0,0,without,3,very good,1080,300,1955,0,98107,47.674,-122.37899999999999,1510,3900,525000
3945,2014-09-05,4,up to 4,2.0,0,without,3,very good,3770,0,1992,0,98058,47.413999999999994,-122.087,2290,37141,998000
5537,2014-09-05,4,up to 4,2.0,0,without,3,very good,2650,0,2000,0,98038,47.3768,-122.02799999999999,2630,6381,428400
5896,2014-09-05,4,up to 4,2.0,0,without,3,excelent,3780,0,2002,0,98059,47.521,-122.15,3720,11813,1030000
17723,2014-09-05,4,up to 2,1.5,0,without,3,very good,1680,0,1948,0,98125,47.716,-122.307,950,7425,375000
9133,2014-09-05,5,up to 4,1.5,0,without,4,very good,2790,680,1978,0,98042,47.3342,-122.10799999999999,2020,28177,455000
3957,2014-09-05,4,up to 4,1.0,0,without,5,very good,1320,840,1921,0,98122,47.6163,-122.29299999999999,1430,4400,665000
18588,2014-09-05,4,up to 2,1.0,0,without,3,very good,1400,1400,1924,2006,98115,47.6803,-122.31299999999999,1490,5400,863000
2724,2014-09-05,5,up to 4,2.0,0,without,3,very good,3060,0,1989,0,98006,47.5585,-122.117,3430,10700,749999
8649,2014-09-05,3,up to 2,1.0,0,without,3,very good,800,400,1950,0,98106,47.519,-122.352,940,4440,260000
14735,2014-09-05,2,up to 2,1.0,0,without,3,very good,1340,0,2004,0,98053,47.7175,-122.03299999999999,1350,4458,381000
324,2014-09-05,2,up to 2,1.0,0,without,3,very good,960,280,1922,1984,98146,47.4957,-122.352,1820,7460,232000
285,2014-09-05,4,up to 4,2.0,0,without,3,very good,2720,0,1992,0,98030,47.3846,-122.169,2410,8100,370000
13480,2014-09-05,4,up to 4,2.0,0,without,3,very good,2360,1120,2000,0,98052,47.6841,-122.161,3620,5233,852500
327,2014-09-05,4,up to 2,1.5,0,without,4,very good,2050,0,1922,0,98102,47.644,-122.319,2320,5500,740000
10476,2014-09-05,3,up to 2,1.0,0,without,3,very good,1470,390,1954,0,98136,47.5327,-122.39200000000001,1770,6175,460000
4992,2014-09-05,3,up to 2,1.0,0,without,4,very good,1580,0,1957,0,98002,47.2903,-122.214,1400,10658,233500
20728,2014-09-05,2,up to 4,2.0,0,without,3,very good,860,0,2009,0,98118,47.5663,-122.29,1100,3000,345000
18050,2014-09-05,3,up to 2,1.0,0,without,4,very good,1250,0,1969,0,98042,47.3675,-122.147,1320,9600,210000
5532,2014-09-05,3,up to 2,1.0,0,without,3,very good,1580,0,1970,0,98125,47.706,-122.29,2080,7800,625000
4771,2014-09-06,3,up to 2,1.0,0,without,4,very good,2090,0,1948,0,98002,47.3095,-122.21700000000001,1700,9496,248500
15502,2014-09-06,2,up to 2,1.5,0,without,4,very good,1560,0,1942,0,98117,47.7006,-122.38600000000001,2620,5400,724000
4806,2014-09-06,2,up to 2,1.0,0,without,3,very good,940,0,1941,0,98118,47.5445,-122.273,1900,6145,255000
521,2014-09-06,2,up to 2,1.0,0,without,3,very good,630,0,1943,2005,98178,47.4973,-122.221,1470,6840,190000
6745,2014-09-06,2,up to 2,3.0,0,without,3,very good,1110,0,2000,0,98103,47.6931,-122.34200000000001,1110,1363,320000
20641,2014-09-07,3,up to 4,2.0,0,without,3,very good,1800,0,2011,0,98126,47.5442,-122.37100000000001,1580,2617,379900
3347,2014-09-07,4,up to 2,1.0,0,without,4,very good,1260,530,1954,0,98133,47.7627,-122.353,1470,8400,401500
20984,2014-09-08,3,up to 4,2.0,0,without,3,very good,2430,0,2011,0,98065,47.5162,-121.87200000000001,2620,5866,485000
5915,2014-09-08,2,up to 2,1.0,0,without,4,bad,1360,0,1937,0,98065,47.5229,-121.838,1460,69260,335000
16097,2014-09-08,4,up to 4,1.0,0,without,3,very good,1760,600,1949,0,98115,47.6919,-122.31299999999999,1640,6380,550000
431,2014-09-08,4,up to 4,2.0,0,without,3,excelent,4040,0,1987,0,98052,47.7205,-122.12700000000001,3930,21887,988000
21306,2014-09-08,5,up to 4,2.0,0,without,3,very good,2790,840,2014,0,98034,47.718,-122.156,3600,4992,834950
6260,2014-09-08,4,up to 2,2.0,0,without,3,very good,1680,0,1991,0,98166,47.4612,-122.352,1840,9387,359000
5454,2014-09-08,3,up to 2,1.0,0,without,4,very good,1890,0,1968,0,98006,47.5697,-122.163,2720,11144,575000
956,2014-09-08,3,up to 2,1.0,0,without,4,very good,2100,0,1963,0,98042,47.3622,-122.059,1930,17238,323000
10930,2014-09-08,3,up to 4,2.0,0,without,3,very good,1690,0,2004,0,98053,47.6802,-122.031,1690,2730,475000
12626,2014-09-08,4,up to 4,2.0,0,with a view,4,very good,2120,0,1985,0,98022,47.2041,-122.021,2120,53578,379500
8779,2014-09-08,3,up to 4,1.0,0,without,3,very good,1350,400,1965,0,98188,47.4571,-122.272,2020,9110,270000
11967,2014-09-08,3,up to 2,1.0,0,without,5,very good,1490,0,1958,0,98005,47.5919,-122.175,2070,16200,685650
6313,2014-09-08,4,up to 2,1.0,0,without,5,very good,1510,0,1957,0,98133,47.7651,-122.339,1480,9176,402000
11270,2014-09-08,1,up to 2,1.0,0,without,3,very good,720,0,1911,0,98103,47.6928,-122.337,1580,5762,270000
5592,2014-09-08,4,up to 4,2.0,0,without,3,very good,2540,0,1999,0,98034,47.7034,-122.236,3640,5129,630000
10119,2014-09-08,3,up to 4,2.0,0,without,3,very good,1890,0,2005,0,98038,47.3613,-122.041,1980,4000,285000
8714,2014-09-08,3,up to 2,1.0,0,without,3,very good,1480,0,1980,0,98022,47.1967,-121.99799999999999,1130,7553,237500
12844,2014-09-08,3,up to 2,1.0,0,without,3,very good,1040,0,1948,0,98055,47.4804,-122.229,1780,8400,240000
15850,2014-09-08,2,up to 2,1.0,0,without,3,very good,810,0,1949,0,98155,47.7389,-122.324,1050,7975,237500
5284,2014-09-08,2,up to 2,1.0,0,without,4,very good,1100,0,1943,0,98070,47.4471,-122.473,1746,91476,303000
15800,2014-09-08,3,up to 2,1.0,0,without,4,very good,1290,0,1956,0,98028,47.7641,-122.265,1760,14460,362000
808,2014-09-08,3,up to 4,2.0,0,without,3,very good,2600,0,2004,0,98053,47.6799,-122.03399999999999,2600,4904,581000
711,2014-09-08,3,up to 2,1.0,0,without,4,very good,1450,0,1981,0,98001,47.3575,-122.28,1210,12125,243000
1553,2014-09-08,3,up to 2,1.0,0,without,4,very good,1120,0,1972,0,98034,47.7143,-122.211,1340,7302,343000
19179,2014-09-08,4,up to 4,2.0,0,without,5,very good,1630,600,1906,0,98112,47.6304,-122.309,2410,4800,1000000
5392,2014-09-08,3,up to 2,1.0,0,without,3,very good,1010,0,1955,0,98155,47.735,-122.309,1110,8108,200000
4850,2014-09-08,3,up to 2,1.0,0,without,4,very good,1160,0,1992,0,98022,47.1937,-121.98,1670,7750,285000
1774,2014-09-08,3,up to 4,1.0,0,without,3,very good,1330,440,1981,0,98058,47.4464,-122.12299999999999,1910,8710,327500
5306,2014-09-08,3,up to 2,1.0,0,without,4,very good,780,480,1944,0,98107,47.6693,-122.37100000000001,1540,3025,499000
8587,2014-09-08,3,up to 2,3.0,0,without,3,very good,1280,0,2003,0,98125,47.7162,-122.29299999999999,1420,1422,281000
10444,2014-09-08,4,up to 4,1.0,0,with a view,3,very good,1680,840,1970,0,98023,47.3202,-122.383,2300,8000,415000
15435,2014-09-08,4,up to 4,1.0,0,without,3,very good,1810,1250,1982,0,98074,47.6198,-122.038,1980,10425,657000
20568,2014-09-08,4,up to 4,2.0,0,without,3,very good,2550,0,2007,0,98065,47.5202,-121.87,2430,5900,492000
16752,2014-09-08,3,up to 4,2.0,0,without,4,very good,2530,0,1985,0,98072,47.7221,-122.12,3110,35617,615000
5577,2014-09-08,1,up to 4,1.5,0,without,3,very good,1560,500,1927,1983,98003,47.3291,-122.304,2060,11880,360000
16634,2014-09-08,3,up to 2,1.0,0,with a view,3,very good,1020,510,1948,0,98117,47.6806,-122.36,1530,5000,635000
21176,2014-09-08,3,up to 4,2.0,0,without,3,very good,2920,0,2013,0,98059,47.4855,-122.149,2930,7995,675900
95,2014-09-08,4,up to 4,1.0,0,without,3,very good,2390,910,1946,1991,98040,47.5873,-122.249,1950,6045,905000
12893,2014-09-08,4,up to 4,2.0,0,with a view,3,very good,1470,250,2000,0,98144,47.591,-122.29299999999999,1140,2208,536500
19117,2014-09-08,4,up to 4,1.0,0,with a view,5,very good,1570,1570,1961,0,98006,47.5675,-122.16,2430,9350,920000
2012,2014-09-08,4,up to 4,2.0,0,without,3,very good,2470,0,2004,0,98038,47.3457,-122.041,2470,5100,352000
20110,2014-09-08,4,up to 4,2.0,0,without,3,very good,3600,0,2014,0,98052,47.7053,-122.126,3590,6050,923990
10976,2014-09-08,3,up to 4,2.0,0,without,3,very good,1870,0,1989,0,98023,47.2925,-122.346,2150,7789,299990
5482,2014-09-08,3,up to 2,1.0,0,without,4,very good,1250,0,1987,0,98055,47.4725,-122.18700000000001,1640,4791,268000
16696,2014-09-08,3,up to 4,1.0,0,without,4,very good,1460,770,1977,0,98075,47.5791,-122.04799999999999,2200,13280,550000
14837,2014-09-08,4,up to 4,2.0,0,without,3,very good,2520,0,1906,2002,98117,47.6814,-122.359,1810,3500,865000
13569,2014-09-08,3,up to 2,1.0,0,without,3,very good,990,450,1981,0,98055,47.4333,-122.194,1550,7156,274000
